ULPIN / Parcel ID,Survey Number / Gat Number,District,Taluka,Village,Owner / Rights-holder details,Land Area (hectares),Land Classification / Land Type,Tenure / Rights details,7/12 Record,8A Record,Mutation / Ferfar details,Mutation Date,Mutation Status,Cadastral Parcel Boundary / Geometry,Property Card,Record Source,Record Date / Last Updated,Verification Status,Owner Name,Owner / Rights-holder Type,Owner Share,Owner Relation,Owner Address
MH-DEMO-01182,122/6,Satara,Demo Taluka 06,Demo Village 06,Name: Tanmay Deshpande; Holder Type: Individual; Relation: S/O Synthetic Holder; Share: 100%; Address: Synthetic Address 03,0.79,Agricultural,Occupancy Class II,DEMO-712-01182,DEMO-8A-01182,DEMO-FERFAR-01182,2026-06-25,Updated,"POLYGON((74.043178 17.693387,74.045613 17.694178,74.044822 17.696613,74.042387 17.695822,74.043178 17.693387))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2026-08-26,Synthetic - Not Government Verified,Tanmay Deshpande,Individual,100%,S/O Synthetic Holder,Synthetic Address 03
MH-DEMO-01183,122/7,Satara,Demo Taluka 01,Demo Village 07,Name: Aditi Mhatre and Rajesh Sawant; Holder Type: Joint Holders; Relation: Joint Holders; Share: 50%-50%; Address: Synthetic Address 04,1.16,Residential,Government Lease,DEMO-712-01183,DEMO-8A-01183,DEMO-FERFAR-01183,2026-07-05,Pending,"POLYGON((74.031650 17.669924,74.033076 17.670650,74.032350 17.672076,74.030924 17.671350,74.031650 17.669924))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2026-09-06,Synthetic - Not Government Verified,Aditi Mhatre and Rajesh Sawant,Joint Holders,50%-50%,Joint Holders,Synthetic Address 04
MH-DEMO-01184,122/8,Satara,Demo Taluka 02,Demo Village 08,Name: Deepak Pawar; Holder Type: Individual; Relation: W/O Synthetic Holder; Share: 100%; Address: Synthetic Address 05,1.53,Forest,Private Tenure,DEMO-712-01184,DEMO-8A-01184,DEMO-FERFAR-01184,2024-11-02,Under Verification,"POLYGON((74.019805 17.708771,74.021229 17.709805,74.020195 17.711229,74.018771 17.710195,74.019805 17.708771))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-01-05,Synthetic - Not Government Verified,Deepak Pawar,Individual,100%,W/O Synthetic Holder,Synthetic Address 05
MH-DEMO-01185,122/9,Satara,Demo Taluka 03,Demo Village 09,Name: Mohan Mane; Holder Type: Individual; Relation: S/O Synthetic Holder; Share: 100%; Address: Synthetic Address 01,1.9,Industrial,Other/Restricted,DEMO-712-01185,DEMO-8A-01185,DEMO-FERFAR-01185,2024-11-12,No Recent Mutation,"POLYGON((74.008000 17.684642,74.009358 17.686000,74.008000 17.687358,74.006642 17.686000,74.008000 17.684642))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-01-16,Synthetic - Not Government Verified,Mohan Mane,Individual,100%,S/O Synthetic Holder,Synthetic Address 01
MH-DEMO-01186,122/10,Satara,Demo Taluka 04,Demo Village 10,Name: Rajesh Tiwari; Holder Type: Individual; Relation: D/O Synthetic Holder; Share: 100%; Address: Synthetic Address 02,2.27,Water Body,Occupancy Class I,DEMO-712-01186,DEMO-8A-01186,DEMO-FERFAR-01186,2024-11-22,Updated,"POLYGON((73.996230 17.660547,73.997453 17.662230,73.995770 17.663453,73.994547 17.661770,73.996230 17.660547))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-01-27,Synthetic - Not Government Verified,Rajesh Tiwari,Individual,100%,D/O Synthetic Holder,Synthetic Address 02
MH-DEMO-01187,122/11,Satara,Demo Taluka 05,Demo Village 11,Name: Sneha Chavan; Holder Type: Individual; Relation: W/O Synthetic Holder; Share: 100%; Address: Synthetic Address 03,2.64,Wasteland,Occupancy Class II,DEMO-712-01187,DEMO-8A-01187,DEMO-FERFAR-01187,2024-12-02,Pending,"POLYGON((74.047489 17.699494,74.048506 17.701489,74.046511 17.702506,74.045494 17.700511,74.047489 17.699494))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-02-07,Synthetic - Not Government Verified,Sneha Chavan,Individual,100%,W/O Synthetic Holder,Synthetic Address 03
MH-DEMO-01188,122/12,Satara,Demo Taluka 06,Demo Village 12,Name: Vijay Kamble; Holder Type: Individual; Relation: S/O Synthetic Holder; Share: 100%; Address: Synthetic Address 04,3.01,Mixed Use,Government Lease,DEMO-712-01188,DEMO-8A-01188,DEMO-FERFAR-01188,2024-12-12,Under Verification,"POLYGON((74.035770 17.675488,74.036512 17.677770,74.034230 17.678512,74.033488 17.676230,74.035770 17.675488))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-02-18,Synthetic - Not Government Verified,Vijay Kamble,Individual,100%,S/O Synthetic Holder,Synthetic Address 04
MH-DEMO-01189,122/13,Satara,Demo Taluka 01,Demo Village 01,Name: Amit Kharat; Holder Type: Individual; Relation: D/O Synthetic Holder; Share: 100%; Address: Synthetic Address 05,3.38,Agricultural,Private Tenure,DEMO-712-01189,DEMO-8A-01189,DEMO-FERFAR-01189,2024-12-22,No Recent Mutation,"POLYGON((74.024064 17.651536,74.024464 17.654064,74.021936 17.654464,74.021536 17.651936,74.024064 17.651536))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-03-01,Synthetic - Not Government Verified,Amit Kharat,Individual,100%,D/O Synthetic Holder,Synthetic Address 05
MH-DEMO-01190,122/14,Satara,Demo Taluka 02,Demo Village 02,Name: Gaurav Kulkarni and Swati Mane; Holder Type: Joint Holders; Relation: Joint Holders; Share: 50%-50%; Address: Synthetic Address 01,3.75,Residential,Other/Restricted,DEMO-712-01190,DEMO-8A-01190,DEMO-FERFAR-01190,2025-01-01,Updated,"POLYGON((74.010200 17.691200,74.011800 17.691200,74.011800 17.692800,74.010200 17.692800,74.010200 17.691200))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-03-12,Synthetic - Not Government Verified,Gaurav Kulkarni and Swati Mane,Joint Holders,50%-50%,Joint Holders,Synthetic Address 01
MH-DEMO-01191,122/15,Satara,Demo Taluka 03,Demo Village 03,Name: Nikhil Kale; Holder Type: Individual; Relation: S/O Synthetic Holder; Share: 100%; Address: Synthetic Address 02,4.12,Forest,Occupancy Class I,DEMO-712-01191,DEMO-8A-01191,DEMO-FERFAR-01191,2025-01-11,Pending,"POLYGON((73.998268 17.666993,74.000007 17.667268,73.999732 17.669007,73.997993 17.668732,73.998268 17.666993))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-03-23,Synthetic - Not Government Verified,Nikhil Kale,Individual,100%,S/O Synthetic Holder,Synthetic Address 02
MH-DEMO-01192,122/16,Satara,Demo Taluka 04,Demo Village 04,Name: Rohit Jadhav; Holder Type: Individual; Relation: D/O Synthetic Holder; Share: 100%; Address: Synthetic Address 03,4.49,Industrial,Occupancy Class II,DEMO-712-01192,DEMO-8A-01192,DEMO-FERFAR-01192,2025-01-21,Under Verification,"POLYGON((74.049384 17.705790,74.051210 17.706384,74.050616 17.708210,74.048790 17.707616,74.049384 17.705790))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-04-03,Synthetic - Not Government Verified,Rohit Jadhav,Individual,100%,D/O Synthetic Holder,Synthetic Address 03
MH-DEMO-01193,122/17,Satara,Demo Taluka 05,Demo Village 05,Name: Sunita Thakur; Holder Type: Individual; Relation: W/O Synthetic Holder; Share: 100%; Address: Synthetic Address 04,4.86,Water Body,Government Lease,DEMO-712-01193,DEMO-8A-01193,DEMO-FERFAR-01193,2025-01-31,No Recent Mutation,"POLYGON((74.037546 17.681601,74.039399 17.682546,74.038454 17.684399,74.036601 17.683454,74.037546 17.681601))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-04-14,Synthetic - Not Government Verified,Sunita Thakur,Individual,100%,W/O Synthetic Holder,Synthetic Address 04
MH-DEMO-01194,122/18,Satara,Demo Taluka 06,Demo Village 06,Name: Vinod Salve; Holder Type: Individual; Relation: S/O Synthetic Holder; Share: 100%; Address: Synthetic Address 05,0.43,Wasteland,Private Tenure,DEMO-712-01194,DEMO-8A-01194,DEMO-FERFAR-01194,2025-02-10,Updated,"POLYGON((74.025752 17.657436,74.027564 17.658752,74.026248 17.660564,74.024436 17.659248,74.025752 17.657436))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-04-25,Synthetic - Not Government Verified,Vinod Salve,Individual,100%,S/O Synthetic Holder,Synthetic Address 05
MH-DEMO-01195,122/19,Satara,Demo Taluka 01,Demo Village 07,Name: Anjali Gaikwad; Holder Type: Individual; Relation: D/O Synthetic Holder; Share: 100%; Address: Synthetic Address 01,0.8,Mixed Use,Other/Restricted,DEMO-712-01195,DEMO-8A-01195,DEMO-FERFAR-01195,2025-02-20,Pending,"POLYGON((74.014000 17.696303,74.015697 17.698000,74.014000 17.699697,74.012303 17.698000,74.014000 17.696303))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-05-06,Synthetic - Not Government Verified,Anjali Gaikwad,Individual,100%,D/O Synthetic Holder,Synthetic Address 01
MH-DEMO-01196,122/20,Satara,Demo Taluka 02,Demo Village 08,Name: Mahesh Sawant; Holder Type: Individual; Relation: W/O Synthetic Holder; Share: 100%; Address: Synthetic Address 02,1.17,Agricultural,Occupancy Class I,DEMO-712-01196,DEMO-8A-01196,DEMO-FERFAR-01196,2025-03-02,Under Verification,"POLYGON((74.002283 17.672212,74.003788 17.674283,74.001717 17.675788,74.000212 17.673717,74.002283 17.672212))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-05-17,Synthetic - Not Government Verified,Mahesh Sawant,Individual,100%,W/O Synthetic Holder,Synthetic Address 02
MH-DEMO-01197,122/21,Satara,Demo Taluka 03,Demo Village 09,Name: Prakash Verma and Aniket Wagh; Holder Type: Joint Holders; Relation: Joint Holders; Share: 50%-50%; Address: Synthetic Address 03,1.54,Residential,Occupancy Class II,DEMO-712-01197,DEMO-8A-01197,DEMO-FERFAR-01197,2025-03-12,No Recent Mutation,"POLYGON((73.990350 17.648924,73.991076 17.650350,73.989650 17.651076,73.988924 17.649650,73.990350 17.648924))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-05-28,Synthetic - Not Government Verified,Prakash Verma and Aniket Wagh,Joint Holders,50%-50%,Joint Holders,Synthetic Address 03
MH-DEMO-01198,122/22,Satara,Demo Taluka 04,Demo Village 10,Name: Sanjay Bhosale; Holder Type: Individual; Relation: D/O Synthetic Holder; Share: 100%; Address: Synthetic Address 04,1.91,Forest,Government Lease,DEMO-712-01198,DEMO-8A-01198,DEMO-FERFAR-01198,2025-03-22,Updated,"POLYGON((74.041565 17.687891,74.042109 17.689565,74.040435 17.690109,74.039891 17.688435,74.041565 17.687891))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-06-08,Synthetic - Not Government Verified,Sanjay Bhosale,Individual,100%,D/O Synthetic Holder,Synthetic Address 04
MH-DEMO-01199,122/23,Satara,Demo Taluka 05,Demo Village 11,Name: Swati Dhole; Holder Type: Individual; Relation: W/O Synthetic Holder; Share: 100%; Address: Synthetic Address 05,2.28,Industrial,Private Tenure,DEMO-712-01199,DEMO-8A-01199,DEMO-FERFAR-01199,2025-04-01,Pending,"POLYGON((74.029798 17.663902,74.030098 17.665798,74.028202 17.666098,74.027902 17.664202,74.029798 17.663902))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-06-19,Synthetic - Not Government Verified,Swati Dhole,Individual,100%,W/O Synthetic Holder,Synthetic Address 05
MH-DEMO-01200,122/24,Satara,Demo Taluka 06,Demo Village 12,Name: Aarav Deshmukh; Holder Type: Individual; Relation: S/O Synthetic Holder; Share: 100%; Address: Synthetic Address 01,2.65,Water Body,Other/Restricted,DEMO-712-01200,DEMO-8A-01200,DEMO-FERFAR-01200,2025-04-11,Under Verification,"POLYGON((74.015960 17.702960,74.018040 17.702960,74.018040 17.705040,74.015960 17.705040,74.015960 17.702960))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-06-30,Synthetic - Not Government Verified,Aarav Deshmukh,Individual,100%,S/O Synthetic Holder,Synthetic Address 01
MH-DEMO-01201,122/25,Satara,Demo Taluka 01,Demo Village 01,Name: Ashok Joshi; Holder Type: Individual; Relation: D/O Synthetic Holder; Share: 100%; Address: Synthetic Address 02,3.02,Wasteland,Occupancy Class I,DEMO-712-01201,DEMO-8A-01201,DEMO-FERFAR-01201,2025-04-21,No Recent Mutation,"POLYGON((74.004069 17.678719,74.006281 17.679069,74.005931 17.681281,74.003719 17.680931,74.004069 17.678719))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-07-11,Synthetic - Not Government Verified,Ashok Joshi,Individual,100%,D/O Synthetic Holder,Synthetic Address 02
MH-DEMO-01202,122/26,Satara,Demo Taluka 02,Demo Village 02,Name: Meena Borkar; Holder Type: Individual; Relation: W/O Synthetic Holder; Share: 100%; Address: Synthetic Address 03,3.39,Mixed Use,Occupancy Class II,DEMO-712-01202,DEMO-8A-01202,DEMO-FERFAR-01202,2025-05-01,Updated,"POLYGON((73.992230 17.654488,73.994512 17.655230,73.993770 17.657512,73.991488 17.656770,73.992230 17.654488))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-07-22,Synthetic - Not Government Verified,Meena Borkar,Individual,100%,W/O Synthetic Holder,Synthetic Address 03
MH-DEMO-01203,122/27,Satara,Demo Taluka 03,Demo Village 03,Name: Rahul Shinde; Holder Type: Individual; Relation: S/O Synthetic Holder; Share: 100%; Address: Synthetic Address 04,3.76,Agricultural,Government Lease,DEMO-712-01203,DEMO-8A-01203,DEMO-FERFAR-01203,2025-05-11,Pending,"POLYGON((74.043441 17.693278,74.045722 17.694441,74.044559 17.696722,74.042278 17.695559,74.043441 17.693278))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-08-02,Synthetic - Not Government Verified,Rahul Shinde,Individual,100%,S/O Synthetic Holder,Synthetic Address 04
MH-DEMO-01204,122/28,Satara,Demo Taluka 04,Demo Village 04,Name: Shivam Wagh and Mohan Thakur; Holder Type: Joint Holders; Relation: Joint Holders; Share: 50%-50%; Address: Synthetic Address 05,4.13,Residential,Private Tenure,DEMO-712-01204,DEMO-8A-01204,DEMO-FERFAR-01204,2025-05-21,Under Verification,"POLYGON((74.031823 17.669883,74.033117 17.670823,74.032177 17.672117,74.030883 17.671177,74.031823 17.669883))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-08-13,Synthetic - Not Government Verified,Shivam Wagh and Mohan Thakur,Joint Holders,50%-50%,Joint Holders,Synthetic Address 05
MH-DEMO-01205,122/29,Satara,Demo Taluka 05,Demo Village 05,Name: Vaishnavi Yadav; Holder Type: Individual; Relation: W/O Synthetic Holder; Share: 100%; Address: Synthetic Address 01,4.5,Forest,Other/Restricted,DEMO-712-01205,DEMO-8A-01205,DEMO-FERFAR-01205,2025-05-31,No Recent Mutation,"POLYGON((74.020000 17.708755,74.021245 17.710000,74.020000 17.711245,74.018755 17.710000,74.020000 17.708755))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-08-24,Synthetic - Not Government Verified,Vaishnavi Yadav,Individual,100%,W/O Synthetic Holder,Synthetic Address 01
MH-DEMO-01206,122/30,Satara,Demo Taluka 06,Demo Village 06,Name: Akash More; Holder Type: Individual; Relation: S/O Synthetic Holder; Share: 100%; Address: Synthetic Address 02,4.87,Industrial,Occupancy Class I,DEMO-712-01206,DEMO-8A-01206,DEMO-FERFAR-01206,2025-06-10,Updated,"POLYGON((74.008212 17.684659,74.009341 17.686212,74.007788 17.687341,74.006659 17.685788,74.008212 17.684659))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-09-04,Synthetic - Not Government Verified,Akash More,Individual,100%,S/O Synthetic Holder,Synthetic Address 02
MH-DEMO-01207,122/31,Satara,Demo Taluka 01,Demo Village 07,Name: Dhananjay Gawande; Holder Type: Individual; Relation: D/O Synthetic Holder; Share: 100%; Address: Synthetic Address 03,0.44,Water Body,Occupancy Class II,DEMO-712-01207,DEMO-8A-01207,DEMO-FERFAR-01207,2025-06-20,Pending,"POLYGON((73.996454 17.660601,73.997399 17.662454,73.995546 17.663399,73.994601 17.661546,73.996454 17.660601))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-09-15,Synthetic - Not Government Verified,Dhananjay Gawande,Individual,100%,D/O Synthetic Holder,Synthetic Address 03
MH-DEMO-01208,122/32,Satara,Demo Taluka 02,Demo Village 08,Name: Nandini Raut; Holder Type: Individual; Relation: W/O Synthetic Holder; Share: 100%; Address: Synthetic Address 04,0.81,Wasteland,Government Lease,DEMO-712-01208,DEMO-8A-01208,DEMO-FERFAR-01208,2025-06-30,Under Verification,"POLYGON((74.047719 17.699589,74.048411 17.701719,74.046281 17.702411,74.045589 17.700281,74.047719 17.699589))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-09-26,Synthetic - Not Government Verified,Nandini Raut,Individual,100%,W/O Synthetic Holder,Synthetic Address 04
MH-DEMO-01209,122/33,Satara,Demo Taluka 03,Demo Village 09,Name: Ramesh Kadam; Holder Type: Individual; Relation: S/O Synthetic Holder; Share: 100%; Address: Synthetic Address 05,1.18,Mixed Use,Private Tenure,DEMO-712-01209,DEMO-8A-01209,DEMO-FERFAR-01209,2025-07-10,No Recent Mutation,"POLYGON((74.035998 17.675627,74.036373 17.677998,74.034002 17.678373,74.033627 17.676002,74.035998 17.675627))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-10-07,Synthetic - Not Government Verified,Ramesh Kadam,Individual,100%,S/O Synthetic Holder,Synthetic Address 05
MH-DEMO-01210,122/34,Satara,Demo Taluka 04,Demo Village 10,Name: Sonal Ingale; Holder Type: Individual; Relation: D/O Synthetic Holder; Share: 100%; Address: Synthetic Address 01,1.55,Agricultural,Other/Restricted,DEMO-712-01210,DEMO-8A-01210,DEMO-FERFAR-01210,2025-07-20,Updated,"POLYGON((74.021720 17.651720,74.024280 17.651720,74.024280 17.654280,74.021720 17.654280,74.021720 17.651720))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-10-18,Synthetic - Not Government Verified,Sonal Ingale,Individual,100%,D/O Synthetic Holder,Synthetic Address 01
MH-DEMO-01211,122/35,Satara,Demo Taluka 05,Demo Village 11,Name: Vikas Patil and Sanjay Deshpande; Holder Type: Joint Holders; Relation: Joint Holders; Share: 50%-50%; Address: Synthetic Address 02,1.92,Residential,Occupancy Class I,DEMO-712-01211,DEMO-8A-01211,DEMO-FERFAR-01211,2025-07-30,Pending,"POLYGON((74.010335 17.691085,74.011915 17.691335,74.011665 17.692915,74.010085 17.692665,74.010335 17.691085))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-10-29,Synthetic - Not Government Verified,Vikas Patil and Sanjay Deshpande,Joint Holders,50%-50%,Joint Holders,Synthetic Address 02
MH-DEMO-01212,122/36,Satara,Demo Taluka 06,Demo Village 12,Name: Aniket Deshpande; Holder Type: Individual; Relation: S/O Synthetic Holder; Share: 100%; Address: Synthetic Address 03,2.29,Forest,Occupancy Class II,DEMO-712-01212,DEMO-8A-01212,DEMO-FERFAR-01212,2025-08-09,Under Verification,"POLYGON((73.998435 17.666891,74.000109 17.667435,73.999565 17.669109,73.997891 17.668565,73.998435 17.666891))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-11-09,Synthetic - Not Government Verified,Aniket Deshpande,Individual,100%,S/O Synthetic Holder,Synthetic Address 03
